CustomerID,CustomerName,Gender,Age,City,Country,CustomerSegment,JoinDate,LoyaltyMember
C11533,Emma Shah,Male,62,Jeddah,Saudi Arabia,Regular,2021-01-21,True
C11534,Amina Miller,Male,63,Paris,France,VIP,2025-01-10,False
C11535,Fatima Davis,Female,52,Vancouver,Canada,Regular,2021-11-12,True
C11536,Noor Iqbal,Female,41,Manchester,UK,Regular,2023-06-25,False
C11537,Emily Anderson,Female,41,New York,USA,New,2022-02-20,False
C11538,Ava Johnson,Female,46,London,UK,VIP,2022-11-06,True
C11539,Ava Raza,Female,52,Los Angeles,USA,Premium,2023-12-06,True
C11540,Ahmed Williams,Male,50,Berlin,Germany,Premium,2022-09-04,True
C11541,Emily Iqbal,Male,61,Chicago,USA,Premium,2023-06-16,True
C11542,Amina Brown,Female,32,Manchester,UK,Premium,2023-12-14,True
C11543,Bilal Shah,Male,68,Madrid,Spain,New,2022-02-16,True
C11544,Mariam Brown,Female,70,Doha,Qatar,Regular,2021-11-04,True
C11545,Ali Farooq,Male,31,Lahore,Pakistan,Regular,2021-11-03,True
C11546,Ayesha Williams,Female,60,Madrid,Spain,Regular,2023-12-20,False
C11547,Fatima Shah,Female,45,Berlin,Germany,Premium,2023-08-21,True
C11548,Sana Smith,Female,19,Karachi,Pakistan,Regular,2024-08-28,False
C11549,Noor Clark,Female,61,Faisalabad,Pakistan,Regular,2025-01-13,True
C11550,Sana Chaudhry,Male,23,Islamabad,Pakistan,Regular,2024-12-21,True
C11551,Sophia Smith,Male,56,Berlin,Germany,New,2024-01-11,False
C11552,Usman Lewis,Female,24,Madrid,Spain,Regular,2025-03-19,True
C11553,Ahmed Wilson,Male,47,Madrid,Spain,Regular,2025-10-13,True
C11554,Ayesha Wilson,Female,29,Toronto,Canada,New,2023-05-28,True
C11555,Laila Smith,Female,25,Doha,Qatar,Premium,2021-02-07,False
C11556,Ali Brown,Male,67,Riyadh,Saudi Arabia,Regular,2024-05-06,True
C11557,Emma Miller,Male,63,Toronto,Canada,Regular,2023-12-04,True
C11558,Bilal Lewis,Male,46,Multan,Pakistan,Regular,2022-12-14,True
C11559,John Anderson,Male,44,Manchester,UK,Regular,2025-05-14,False
C11560,Ahmed Chaudhry,Female,48,Islamabad,Pakistan,Regular,2021-04-05,True
C11561,Ahmed Clark,Male,60,Dubai,UAE,Regular,2021-11-18,False
C11562,Sana Ahmed,Male,55,Jeddah,Saudi Arabia,Regular,2025-09-02,True
C11563,Zara Raza,Female,18,Multan,Pakistan,Regular,2022-09-26,True
C11564,Emily Chaudhry,Male,37,Los Angeles,USA,New,2021-03-11,True
C11565,Usman Miller,Female,48,Abu Dhabi,UAE,Regular,2024-03-13,True
C11566,Emma Wilson,Male,66,Multan,Pakistan,Regular,2022-09-03,True
C11567,James Johnson,Male,70,Paris,France,Regular,2022-01-25,False
C11568,David Brown,Male,30,London,UK,Premium,2021-06-13,False
C11569,Sophia Raza,Female,57,Riyadh,Saudi Arabia,New,2025-09-14,True
C11570,Imran Farooq,Female,67,Vancouver,Canada,Regular,2022-10-01,False
C11571,Ahmed Raza,Male,41,Chicago,USA,Regular,2021-05-15,False
C11572,Laila Smith,Female,48,Chicago,USA,Premium,2023-07-25,True
C11573,Ahmed Miller,Female,52,London,UK,Premium,2024-11-03,False
C11574,Emma Farooq,Male,38,Jeddah,Saudi Arabia,New,2023-06-08,True
C11575,Usman Smith,Female,35,Doha,Qatar,Regular,2023-07-22,True
C11576,Olivia Farooq,Male,61,Multan,Pakistan,Premium,2025-12-18,False
C11577,Faisal Wilson,Male,25,Madrid,Spain,Premium,2022-05-21,True
C11578,Olivia Smith,Male,59,Vancouver,Canada,VIP,2022-06-08,False
C11579,Ava Clark,Female,52,Jeddah,Saudi Arabia,Regular,2024-05-20,True
C11580,Tariq Anderson,Female,18,Faisalabad,Pakistan,Regular,2023-05-16,False
C11581,James Chaudhry,Female,30,Toronto,Canada,Regular,2025-07-21,False
C11582,Sana Williams,Female,38,Faisalabad,Pakistan,Regular,2025-03-04,False
C11583,Emma Ahmed,Female,24,Karachi,Pakistan,Premium,2021-05-05,True
C11584,Sara Clark,Male,18,Abu Dhabi,UAE,Regular,2024-10-24,False
C11585,Mariam Butt,Male,57,Paris,France,Premium,2023-05-18,False
C11586,Ali Anderson,Female,66,Multan,Pakistan,Regular,2022-07-07,True
C11587,Faisal Lewis,Female,69,Islamabad,Pakistan,Regular,2022-02-08,False
C11588,Kamran Lewis,Male,29,Riyadh,Saudi Arabia,New,2022-05-04,True
C11589,Noor Clark,Female,46,Doha,Qatar,Regular,2022-02-28,True
C11590,Kamran Raza,Female,57,Madrid,Spain,VIP,2024-01-18,False
C11591,Noor Wilson,Female,38,New York,USA,Regular,2022-09-20,False
C11592,Usman Johnson,Male,63,Vancouver,Canada,Regular,2024-12-22,False
C11593,Usman Shah,Female,40,Berlin,Germany,Regular,2022-04-23,False
C11594,Laila Miller,Male,61,Berlin,Germany,New,2022-04-21,True
C11595,Tariq Clark,Female,41,Lahore,Pakistan,Regular,2024-08-14,False
C11596,Noor Chaudhry,Female,32,Islamabad,Pakistan,Regular,2024-05-16,True
C11597,Emma Clark,Male,20,Riyadh,Saudi Arabia,New,2022-06-02,True
C11598,Ahmed Lewis,Male,34,Dubai,UAE,Regular,2021-05-15,True
C11599,Emma Williams,Female,29,Multan,Pakistan,Regular,2023-05-06,True
C11600,Laila Malik,Male,36,Islamabad,Pakistan,Premium,2022-07-06,True
C11601,Laila Ahmed,Male,67,Abu Dhabi,UAE,Regular,2021-03-18,True
C11602,David Johnson,Male,27,Chicago,USA,Premium,2024-03-08,True
C11603,David Chaudhry,Male,50,Dubai,UAE,Premium,2023-01-13,True
C11604,Sana Raza,Male,33,Karachi,Pakistan,New,2022-06-19,False
C11605,Kamran Iqbal,Male,63,Riyadh,Saudi Arabia,Regular,2024-11-20,True
C11606,Bilal Khan,Female,47,Berlin,Germany,Premium,2021-08-22,False
C11607,Sophia Brown,Female,59,Chicago,USA,New,2025-06-26,False
C11608,Ava Williams,Male,50,Los Angeles,USA,New,2023-03-26,True
C11609,Laila Johnson,Female,25,Islamabad,Pakistan,Premium,2022-07-13,False
C11610,Ali Smith,Female,30,Manchester,UK,VIP,2023-04-14,True
C11611,Olivia Raza,Female,43,Toronto,Canada,Regular,2024-01-08,False
C11612,Tariq Davis,Female,41,New York,USA,New,2023-08-05,False
C11613,Bilal Siddiqui,Female,41,Riyadh,Saudi Arabia,Regular,2021-08-13,False
C11614,Zara Johnson,Female,20,Vancouver,Canada,New,2021-08-03,False
C11615,Zara Wilson,Male,18,Abu Dhabi,UAE,New,2023-03-24,False
C11616,Imran Shah,Female,19,Lahore,Pakistan,Regular,2021-06-26,False
C11617,Omar Farooq,Female,21,Vancouver,Canada,VIP,2023-10-04,False
C11618,David Wilson,Male,60,Paris,France,VIP,2024-12-24,True
C11619,Omar Davis,Female,27,Berlin,Germany,Regular,2022-04-03,False
C11620,Mariam Malik,Male,37,Berlin,Germany,Regular,2023-03-07,False
C11621,Noor Raza,Female,53,Abu Dhabi,UAE,Premium,2025-04-01,True
C11622,Hassan Miller,Male,32,Karachi,Pakistan,Regular,2022-03-22,False
C11623,Emily Davis,Female,57,Islamabad,Pakistan,Premium,2021-06-28,False
C11624,Amina Anderson,Female,58,Toronto,Canada,Premium,2023-09-05,False
C11625,Mariam Khan,Female,48,Riyadh,Saudi Arabia,Regular,2025-09-10,False
C11626,Faisal Farooq,Female,24,Karachi,Pakistan,VIP,2024-09-08,True
C11627,Daniel Raza,Male,62,Madrid,Spain,Premium,2022-06-14,False
C11628,Omar Farooq,Male,33,Toronto,Canada,Regular,2024-08-22,True
C11629,Noor Brown,Female,27,Karachi,Pakistan,Regular,2023-01-11,False
C11630,Mariam Miller,Female,43,Doha,Qatar,Premium,2021-07-14,True
C11631,Laila Iqbal,Female,28,Riyadh,Saudi Arabia,Premium,2023-10-13,True
C11632,Ahmed Khan,Male,52,Islamabad,Pakistan,Regular,2021-02-26,True
C11633,Sana Iqbal,Male,26,Lahore,Pakistan,Regular,2021-06-22,False
C11634,Sara Iqbal,Female,39,Islamabad,Pakistan,Regular,2025-10-03,True
C11635,James Shah,Male,43,Lahore,Pakistan,VIP,2025-08-04,False
C11636,Laila Wilson,Male,57,Doha,Qatar,Regular,2025-02-15,False
C11637,Ayesha Miller,Male,62,Los Angeles,USA,Regular,2022-07-28,False
C11638,Olivia Davis,Female,50,New York,USA,Regular,2022-11-23,False
C11639,Olivia Farooq,Female,31,Riyadh,Saudi Arabia,Regular,2024-03-23,True
C11640,Sara Clark,Male,27,Islamabad,Pakistan,Regular,2021-08-05,True
C11641,David Smith,Female,55,Doha,Qatar,Regular,2021-08-14,False
C11642,Sophia Clark,Female,63,Chicago,USA,Regular,2021-08-21,True
C11643,Tariq Shah,Female,22,Dubai,UAE,Regular,2023-05-13,True
C11644,Emily Brown,Female,46,Madrid,Spain,Regular,2024-06-24,False
C11645,Emma Iqbal,Male,68,Toronto,Canada,Regular,2023-05-14,True
C11646,Bilal Malik,Male,33,London,UK,Premium,2024-08-09,True
C11647,Sara Khan,Female,63,Paris,France,Regular,2022-10-12,False
C11648,Sana Wilson,Male,31,Faisalabad,Pakistan,Regular,2021-11-22,False
C11649,Daniel Wilson,Male,45,Berlin,Germany,VIP,2025-12-26,True
C11650,Amina Farooq,Female,20,Toronto,Canada,Regular,2024-01-14,True
C11651,Ava Davis,Male,38,Paris,France,VIP,2024-04-15,False
C11652,James Butt,Female,43,Karachi,Pakistan,Regular,2023-09-08,True
C11653,Mariam Brown,Male,45,Madrid,Spain,Regular,2022-02-26,False
C11654,Noor Khan,Female,67,Chicago,USA,Premium,2025-01-16,True
C11655,Zara Siddiqui,Male,42,Chicago,USA,Premium,2025-06-06,True
C11656,Ahmed Smith,Male,48,Paris,France,Regular,2021-03-24,False
C11657,Emily Chaudhry,Female,28,Doha,Qatar,New,2022-04-24,True
C11658,David Farooq,Female,52,Faisalabad,Pakistan,Premium,2023-11-03,True
C11659,Emma Khan,Male,22,Faisalabad,Pakistan,VIP,2022-05-06,True
C11660,Ayesha Wilson,Female,50,London,UK,Regular,2024-11-20,False
C11661,Olivia Ahmed,Female,29,Manchester,UK,Regular,2021-04-18,False
C11662,Olivia Ahmed,Male,28,Vancouver,Canada,Regular,2021-03-17,True
C11663,Ali Smith,Female,68,Manchester,UK,VIP,2024-02-26,False
C11664,Usman Lewis,Female,67,Dubai,UAE,Premium,2022-12-03,True
C11665,David Davis,Female,38,Chicago,USA,Premium,2024-04-02,True
C11666,Ali Clark,Female,19,Abu Dhabi,UAE,New,2024-06-21,False
C11667,Omar Davis,Male,26,Lahore,Pakistan,VIP,2024-10-17,True
C11668,Sana Miller,Female,25,Multan,Pakistan,Premium,2025-01-26,False
C11669,Amina Williams,Female,20,Doha,Qatar,New,2022-01-10,True
C11670,Bilal Chaudhry,Female,44,Berlin,Germany,New,2023-09-12,True
C11671,Sophia Farooq,Female,19,Doha,Qatar,Regular,2024-05-11,True
C11672,Ava Wilson,Male,41,Multan,Pakistan,Regular,2021-05-25,False
C11673,Hina Clark,Male,55,Faisalabad,Pakistan,VIP,2023-04-02,False
C11674,David Anderson,Male,69,Chicago,USA,Premium,2023-10-28,False
C11675,Ayesha Brown,Male,37,Doha,Qatar,New,2025-07-03,False
C11676,Bilal Ahmed,Male,55,Karachi,Pakistan,Regular,2023-08-02,False
C11677,Amina Siddiqui,Female,28,Berlin,Germany,Premium,2023-09-26,True
C11678,Hina Iqbal,Male,58,London,UK,VIP,2021-08-07,True
C11679,Mariam Williams,Male,61,Los Angeles,USA,Premium,2022-05-19,True
C11680,Mariam Malik,Female,31,Chicago,USA,Premium,2024-07-07,False
C11681,Tariq Clark,Female,55,Multan,Pakistan,Regular,2023-04-20,True
C11682,John Lewis,Female,18,Jeddah,Saudi Arabia,New,2024-07-19,True
C11683,Faisal Iqbal,Male,60,Multan,Pakistan,Regular,2023-12-02,True
C11684,Sophia Ahmed,Female,26,Karachi,Pakistan,New,2022-05-04,True
C11685,James Khan,Female,24,Faisalabad,Pakistan,Regular,2022-08-05,True
C11686,Omar Williams,Female,60,Manchester,UK,Premium,2021-05-15,True
C11687,Tariq Johnson,Male,60,Abu Dhabi,UAE,New,2022-11-08,False
C11688,Noor Malik,Female,18,Jeddah,Saudi Arabia,Regular,2024-03-02,True
C11689,Zara Shah,Female,25,Los Angeles,USA,New,2024-03-10,False
C11690,David Khan,Female,68,Paris,France,VIP,2022-02-19,False
C11691,John Butt,Female,30,Doha,Qatar,Premium,2023-05-27,False
C11692,Hina Miller,Male,46,Jeddah,Saudi Arabia,New,2024-01-25,True
C11693,Mariam Anderson,Male,25,Berlin,Germany,Regular,2024-06-17,False
C11694,Emma Wilson,Female,65,Jeddah,Saudi Arabia,Regular,2021-02-19,True
C11695,Hassan Butt,Male,58,Doha,Qatar,Regular,2022-09-01,True
C11696,David Anderson,Female,54,London,UK,Regular,2021-08-07,True
C11697,Sophia Williams,Female,62,Doha,Qatar,VIP,2021-10-07,False
C11698,Faisal Johnson,Male,42,Toronto,Canada,Regular,2025-04-08,False
C11699,Fatima Miller,Male,52,London,UK,Regular,2021-04-14,True
C11700,Faisal Raza,Male,44,Faisalabad,Pakistan,New,2021-04-15,False
C11701,Ayesha Anderson,Female,63,Islamabad,Pakistan,Regular,2025-12-07,True
C11702,Sara Chaudhry,Male,55,Faisalabad,Pakistan,Regular,2023-05-21,False
C11703,Omar Butt,Male,23,Islamabad,Pakistan,VIP,2022-10-18,True
C11704,Michael Chaudhry,Male,60,New York,USA,VIP,2021-12-01,False
C11705,Daniel Smith,Male,23,Paris,France,Premium,2022-04-19,False
C11706,Michael Johnson,Female,66,Paris,France,Regular,2021-12-06,True
C11707,Ali Chaudhry,Male,29,Toronto,Canada,VIP,2021-04-24,True
C11708,James Shah,Male,26,Abu Dhabi,UAE,Regular,2022-01-22,False
C11709,Bilal Malik,Male,64,Vancouver,Canada,New,2022-04-12,False
C11710,Michael Ahmed,Male,48,Multan,Pakistan,Regular,2024-03-12,True
C11711,Emily Williams,Male,23,Dubai,UAE,VIP,2025-04-03,True
C11712,Noor Butt,Male,35,Faisalabad,Pakistan,Premium,2024-12-18,False
C11713,James Lewis,Male,46,Dubai,UAE,Regular,2024-10-27,False
C11714,Hassan Lewis,Male,64,London,UK,VIP,2023-01-07,False
C11715,David Anderson,Female,23,Berlin,Germany,New,2023-02-26,True
C11716,Sophia Anderson,Male,53,Riyadh,Saudi Arabia,Regular,2021-11-19,True
C11717,Hina Anderson,Male,69,Los Angeles,USA,Regular,2021-01-17,True
C11718,Amina Ahmed,Female,51,Chicago,USA,Premium,2022-05-09,False
C11719,James Iqbal,Male,45,Multan,Pakistan,Regular,2025-04-05,True
C11720,Bilal Lewis,Female,22,Los Angeles,USA,Regular,2021-11-18,True
C11721,Hina Chaudhry,Female,19,Madrid,Spain,Regular,2023-01-25,True
C11722,Ahmed Smith,Male,66,Lahore,Pakistan,Premium,2021-11-19,True
C11723,Sana Siddiqui,Female,68,Abu Dhabi,UAE,New,2021-11-12,True
C11724,Sophia Raza,Female,38,Lahore,Pakistan,Regular,2025-02-26,False
C11725,Hina Ahmed,Male,56,Jeddah,Saudi Arabia,Premium,2023-09-16,False
C11726,Ava Ahmed,Male,29,Los Angeles,USA,VIP,2024-05-17,True
C11727,Sana Malik,Female,47,Berlin,Germany,Regular,2023-10-02,True
C11728,Tariq Johnson,Female,23,Riyadh,Saudi Arabia,Regular,2023-09-09,True
C11729,Faisal Siddiqui,Male,44,Berlin,Germany,Regular,2024-05-17,True
C11730,Emily Malik,Female,37,Manchester,UK,VIP,2023-10-13,True
C11731,John Miller,Male,44,Karachi,Pakistan,Regular,2025-07-20,False
C11732,Olivia Khan,Male,26,Manchester,UK,Regular,2025-05-26,True
C11733,Hassan Wilson,Male,53,Berlin,Germany,New,2021-12-01,False
C11734,Amina Miller,Female,33,Dubai,UAE,Premium,2023-07-23,True
C11735,Tariq Chaudhry,Male,27,Islamabad,Pakistan,Premium,2025-03-23,False
C11736,Sophia Iqbal,Female,44,Doha,Qatar,Regular,2025-01-08,False
C11737,Sophia Wilson,Female,31,Manchester,UK,Regular,2022-05-03,False
C11738,Zara Brown,Male,40,Berlin,Germany,New,2021-06-25,False
C11739,Tariq Butt,Female,39,Dubai,UAE,Premium,2021-03-10,True
C11740,Sana Brown,Female,44,Islamabad,Pakistan,VIP,2021-05-17,True
C11741,Fatima Butt,Male,35,Faisalabad,Pakistan,Regular,2022-03-15,True
C11742,Zara Malik,Female,33,Karachi,Pakistan,Regular,2023-04-07,False
C11743,Hassan Clark,Female,63,Los Angeles,USA,Regular,2022-12-08,True
C11744,Ayesha Lewis,Female,51,Islamabad,Pakistan,Regular,2021-02-18,True
C11745,Mariam Clark,Male,58,Abu Dhabi,UAE,Premium,2025-08-07,True
C11746,Mariam Malik,Female,20,London,UK,Premium,2024-02-25,False
C11747,Ayesha Davis,Female,67,Berlin,Germany,Premium,2023-09-01,True
C11748,James Khan,Male,55,Abu Dhabi,UAE,Regular,2022-07-04,True
C11749,Ava Khan,Male,62,Los Angeles,USA,Regular,2025-08-21,False
C11750,James Lewis,Male,64,Doha,Qatar,New,2023-01-20,True
C11751,Laila Johnson,Male,21,Manchester,UK,Regular,2024-10-03,True
C11752,Zara Siddiqui,Female,32,Toronto,Canada,Regular,2025-09-16,False
C11753,Bilal Williams,Male,28,Toronto,Canada,VIP,2021-03-07,True
C11754,Kamran Chaudhry,Female,39,Riyadh,Saudi Arabia,Regular,2021-02-09,True
C11755,Imran Anderson,Female,65,Multan,Pakistan,Regular,2023-06-21,True
C11756,Sana Brown,Female,45,Riyadh,Saudi Arabia,New,2023-12-02,True
C11757,Noor Khan,Male,30,Multan,Pakistan,New,2021-01-17,True
C11758,Tariq Lewis,Male,70,Berlin,Germany,New,2023-01-13,True
C11759,Omar Shah,Male,29,Islamabad,Pakistan,VIP,2024-05-11,False
C11760,Imran Anderson,Male,45,Paris,France,Premium,2021-08-21,False
C11761,John Raza,Male,51,Chicago,USA,VIP,2024-05-24,True
C11762,Zara Anderson,Male,68,Riyadh,Saudi Arabia,Premium,2021-08-25,True
C11763,Mariam Miller,Male,44,Doha,Qatar,Regular,2023-04-21,False
C11764,Sara Siddiqui,Female,46,Faisalabad,Pakistan,Premium,2025-01-20,True
C11765,Faisal Clark,Male,69,Manchester,UK,Regular,2025-10-06,True
C11766,Faisal Iqbal,Female,66,Jeddah,Saudi Arabia,Premium,2024-10-20,False
C11767,Olivia Brown,Female,53,Toronto,Canada,Premium,2025-10-24,False
C11768,Zara Raza,Female,55,Los Angeles,USA,Regular,2021-10-08,True
C11769,Ayesha Farooq,Male,67,Toronto,Canada,Premium,2023-05-19,True
C11770,Ayesha Iqbal,Male,36,Abu Dhabi,UAE,VIP,2022-07-13,True
C11771,Michael Khan,Female,27,Vancouver,Canada,Regular,2024-02-15,False
C11772,Hina Shah,Female,53,Madrid,Spain,New,2021-12-08,True
C11773,Ava Johnson,Male,51,Vancouver,Canada,Regular,2023-09-25,True
C11774,Daniel Johnson,Female,60,Lahore,Pakistan,Regular,2023-03-23,False
C11775,Amina Raza,Female,55,Lahore,Pakistan,VIP,2023-09-22,True
C11776,Ahmed Anderson,Female,54,Jeddah,Saudi Arabia,Regular,2024-07-21,True
C11777,Amina Miller,Female,24,Lahore,Pakistan,Premium,2022-11-05,True
C11778,Faisal Smith,Male,34,London,UK,VIP,2025-05-13,True
C11779,Olivia Farooq,Female,58,Toronto,Canada,New,2022-01-27,True
C11780,Ali Khan,Female,56,Riyadh,Saudi Arabia,Regular,2024-07-03,True
C11781,Imran Shah,Male,23,Berlin,Germany,Premium,2021-10-11,True
C11782,Tariq Wilson,Male,57,Islamabad,Pakistan,Premium,2021-02-10,True
C11783,Kamran Williams,Male,58,Karachi,Pakistan,Premium,2023-10-15,False
C11784,Sophia Johnson,Male,58,Karachi,Pakistan,Regular,2022-01-16,False
C11785,Zara Brown,Male,21,Vancouver,Canada,Premium,2024-08-05,False
C11786,Laila Raza,Female,19,Multan,Pakistan,Premium,2024-02-24,False
C11787,Ava Malik,Male,54,Berlin,Germany,Premium,2024-10-03,False
C11788,Ava Wilson,Female,22,Berlin,Germany,New,2021-04-07,False
C11789,Ava Raza,Female,40,Islamabad,Pakistan,Premium,2022-03-07,False
C11790,Kamran Anderson,Male,47,Faisalabad,Pakistan,Regular,2024-03-22,True
C11791,Hina Khan,Female,25,Vancouver,Canada,Regular,2021-07-08,False
C11792,Sana Anderson,Female,42,Madrid,Spain,Regular,2022-04-15,True
C11793,Zara Chaudhry,Male,64,Doha,Qatar,New,2025-10-11,True
C11794,Zara Wilson,Male,70,Berlin,Germany,Regular,2022-05-10,True
C11795,Usman Chaudhry,Male,43,Madrid,Spain,Regular,2022-02-05,False
C11796,Hina Iqbal,Male,18,Los Angeles,USA,VIP,2024-11-03,False
C11797,James Iqbal,Male,58,Chicago,USA,Regular,2025-09-14,True
C11798,Omar Miller,Female,32,Chicago,USA,VIP,2025-04-28,True
C11799,Hina Anderson,Female,44,Los Angeles,USA,Regular,2021-04-19,False
C11800,Olivia Clark,Female,43,New York,USA,Premium,2021-02-15,False
C11801,Emma Miller,Male,43,Berlin,Germany,Premium,2021-03-28,True
C11802,Tariq Anderson,Male,23,Lahore,Pakistan,Premium,2023-03-06,True
C11803,Emily Iqbal,Male,43,London,UK,Premium,2023-11-12,True
C11804,Kamran Siddiqui,Female,43,Chicago,USA,Premium,2023-12-03,True
C11805,Bilal Smith,Female,47,Toronto,Canada,VIP,2021-01-18,False
C11806,Laila Lewis,Female,68,Paris,France,Premium,2022-01-06,True
C11807,Olivia Malik,Male,60,London,UK,VIP,2021-07-24,False
C11808,John Raza,Female,56,Doha,Qatar,Regular,2025-12-20,True
C11809,Fatima Davis,Female,69,Doha,Qatar,VIP,2021-01-23,False
C11810,Ava Iqbal,Male,52,Manchester,UK,Regular,2021-07-16,True
C11811,Ali Lewis,Female,35,Dubai,UAE,Regular,2025-02-20,True
C11812,Laila Anderson,Female,42,New York,USA,Premium,2024-10-19,False
C11813,Michael Raza,Male,38,New York,USA,Premium,2025-04-16,True
C11814,Emily Wilson,Male,43,London,UK,Premium,2025-11-21,True
C11815,Michael Chaudhry,Male,60,Karachi,Pakistan,New,2023-06-25,False
C11816,Omar Davis,Male,19,Vancouver,Canada,Premium,2024-03-09,True
C11817,Hassan Chaudhry,Male,51,Manchester,UK,Regular,2023-10-13,True
C11818,James Lewis,Female,29,Manchester,UK,Premium,2022-11-05,False
C11819,Emma Shah,Male,39,Riyadh,Saudi Arabia,Regular,2024-05-03,False
C11820,David Smith,Female,29,Chicago,USA,New,2022-06-13,True
C11821,Tariq Clark,Male,62,Dubai,UAE,Regular,2025-09-20,False
C11822,Emma Wilson,Male,53,Riyadh,Saudi Arabia,Premium,2021-06-12,True
C11823,Hassan Brown,Female,19,Los Angeles,USA,Premium,2024-08-25,False
C11824,Ali Shah,Female,58,Riyadh,Saudi Arabia,Premium,2023-11-17,True
C11825,Laila Miller,Male,21,New York,USA,Regular,2021-12-11,True
C11826,Ahmed Johnson,Male,43,Karachi,Pakistan,Regular,2023-06-10,False
C11827,James Smith,Male,24,London,UK,Regular,2021-03-12,True
C11828,Sophia Wilson,Male,33,New York,USA,VIP,2024-08-28,False
C11829,Laila Chaudhry,Male,62,Lahore,Pakistan,New,2021-02-10,True
C11830,Hina Davis,Female,57,Manchester,UK,Premium,2021-02-23,False
C11831,Laila Raza,Female,18,Karachi,Pakistan,Regular,2025-03-08,False
C11832,Daniel Raza,Female,53,Dubai,UAE,VIP,2024-07-14,True
C11833,Imran Williams,Female,52,Toronto,Canada,Regular,2023-05-28,True
C11834,Michael Smith,Female,65,New York,USA,New,2022-05-18,False
C11835,Fatima Smith,Female,29,Paris,France,Premium,2025-05-20,True
C11836,Omar Khan,Male,18,Paris,France,New,2021-01-05,False
C11837,Faisal Butt,Male,33,Riyadh,Saudi Arabia,Regular,2023-02-26,False
C11838,Usman Khan,Female,39,Islamabad,Pakistan,Regular,2023-09-07,False
C11839,Emily Siddiqui,Female,37,Dubai,UAE,Regular,2025-09-17,False
C11840,Laila Miller,Male,49,Toronto,Canada,New,2024-12-08,False
C11841,Sophia Farooq,Female,27,Madrid,Spain,Premium,2024-03-12,True
C11842,Usman Ahmed,Male,69,Doha,Qatar,VIP,2023-12-18,True
C11843,James Ahmed,Male,30,Abu Dhabi,UAE,Premium,2022-11-01,False
C11844,Sara Brown,Male,23,Islamabad,Pakistan,Premium,2025-07-09,False
C11845,Michael Anderson,Female,40,Abu Dhabi,UAE,Regular,2022-03-25,False
C11846,Michael Ahmed,Female,29,Los Angeles,USA,VIP,2024-06-16,False
C11847,Sophia Johnson,Female,48,Jeddah,Saudi Arabia,Regular,2023-03-28,True
C11848,Laila Ahmed,Female,42,Multan,Pakistan,New,2023-09-08,True
C11849,Amina Iqbal,Female,25,Karachi,Pakistan,Premium,2024-03-03,False
C11850,Kamran Shah,Male,19,Abu Dhabi,UAE,Regular,2022-03-05,True
C11851,Ayesha Williams,Female,60,Dubai,UAE,New,2024-02-21,False
C11852,Amina Raza,Male,28,Chicago,USA,Regular,2022-06-23,True
C11853,Usman Smith,Female,35,Chicago,USA,Regular,2025-08-24,False
C11854,Hina Brown,Female,33,Riyadh,Saudi Arabia,New,2024-10-11,False
C11855,Olivia Miller,Male,29,Toronto,Canada,New,2023-10-27,False
C11856,Faisal Iqbal,Female,22,Dubai,UAE,Regular,2021-06-08,False
C11857,Sophia Siddiqui,Male,49,New York,USA,Premium,2025-06-05,True
C11858,Ali Siddiqui,Male,68,Multan,Pakistan,Regular,2022-12-26,True
C11859,Hina Malik,Male,34,Abu Dhabi,UAE,VIP,2025-08-20,False
C11860,Imran Clark,Female,40,Los Angeles,USA,Premium,2025-12-24,False
C11861,Hina Butt,Female,21,Manchester,UK,VIP,2025-01-07,True
C11862,Mariam Brown,Male,70,Doha,Qatar,Premium,2023-10-11,True
C11863,Fatima Iqbal,Male,64,Islamabad,Pakistan,Premium,2024-02-01,True
C11864,David Clark,Female,60,Dubai,UAE,Regular,2025-05-07,False
C11865,Usman Malik,Male,18,Los Angeles,USA,Premium,2023-08-03,True
C11866,Ahmed Lewis,Male,27,New York,USA,Regular,2025-11-05,True
C11867,Hina Siddiqui,Female,44,Abu Dhabi,UAE,Regular,2021-11-05,True
C11868,David Ahmed,Male,25,Vancouver,Canada,Regular,2021-02-05,True
C11869,Laila Malik,Female,26,Faisalabad,Pakistan,Premium,2021-11-24,False
C11870,Ava Lewis,Male,20,Abu Dhabi,UAE,Regular,2022-04-14,False
C11871,Amina Khan,Male,47,Abu Dhabi,UAE,Premium,2023-11-26,False
C11872,Bilal Farooq,Male,24,Faisalabad,Pakistan,Regular,2025-01-26,False
C11873,Ava Smith,Male,54,Multan,Pakistan,Premium,2025-03-05,False
C11874,Ali Clark,Male,62,Multan,Pakistan,VIP,2024-06-24,False
C11875,Olivia Shah,Female,26,Lahore,Pakistan,VIP,2021-10-16,True
C11876,Kamran Siddiqui,Male,35,Riyadh,Saudi Arabia,Regular,2021-06-18,False
C11877,Tariq Farooq,Male,31,Manchester,UK,VIP,2025-05-03,True
C11878,Sana Malik,Female,25,Multan,Pakistan,Regular,2021-03-16,True
C11879,Hassan Malik,Male,56,New York,USA,Premium,2025-08-24,True
C11880,Emma Clark,Male,44,Paris,France,Regular,2024-03-28,False
C11881,Omar Smith,Female,28,Faisalabad,Pakistan,VIP,2025-11-21,True
C11882,Sara Butt,Male,25,Doha,Qatar,Regular,2022-06-13,False
C11883,Fatima Williams,Female,57,Madrid,Spain,Regular,2025-08-19,False
